ROUTEID,ROUTENAME,ROADTYPE,SUBBLOCKKEY,BIKELANE_PARKINGLANE_ADJACENT,BIKELANE_THROUGHLANE_ADJACENT,BIKELANE_POCKETLANE_ADJACENT,BIKELANE_CONTRAFLOW,BIKELANE_CONVENTIONAL,BIKELANE_DUAL_PROTECTED,BIKELANE_DUAL_BUFFERED,BIKELANE_PROTECTED,BIKELANE_BUFFERED,SUBBLOCKID,BLOCKID,BLOCKKEY,QUADRANT,STREETNAME,STREETTYPE,TOTALBIKELANES,TOTALBIKELANEWIDTH,WARD_ID,SMD_ID,ANC_ID,OBJECTID,SHAPELEN
12000302,3RD ST NE,1,b73eeb8a41025d46118bdb9acb059430,IB,IB,,,IB,,,,,12000302-12000302_12086322-12000302_47076732,12000302-12000302_12086322-12000302_12087232,5795d3a65b0ef76ad01fa265a85feb3f,2,3RD,ST,1,5,5,5F05,5F,7994050,0
12000302,3RD ST NE,1,fb6e3441b9577b3a44cc834454272942,IB,IB,,,IB,,,,,12000302-12000302_12078912-12000302_47024202,12000302-12000302_12078912-12000302_12084562,021c232adadb27b57dbf67bc78750fc8,2,3RD,ST,1,5,5,5F05,5F,7994051,0
12000302,3RD ST NE,1,7d09651344e294c582dce01f129052bf,IB,IB,,,IB,,,,,12000302-12000302_12043582_12074162-12000302_47067552,12000302-12000302_12043582_12074162-12000302_12074622,67b508aa9974a402b6a04c2d24dfb61a,2,3RD,ST,1,5,5,5F06,5F,7994056,0
12000302,3RD ST NE,1,e53f8e27c39440e4dc3bbababdf9853f,IB,IB,,,IB,,,,,12000302-12000302_47067552-12000302_12074622,12000302-12000302_12043582_12074162-12000302_12074622,67b508aa9974a402b6a04c2d24dfb61a,2,3RD,ST,1,5,5,5F06,5F,7994057,0
12000302,3RD ST NE,1,74f62aee6075044ef0b1c827a1e15503,IB,IB,,,IB,,,,,12000302-12000302_12084562-12000302_47014892_47068402,12000302-12000302_12084562-12000302_12086322,bfe685a3f7c3dc4c279a9158a75e27ac,2,3RD,ST,1,5,5,5F05,5F,7994060,0
12000302,3RD ST NE,1,2b82b17119b14800544e11023405c429,IB,IB,,,IB,,,,,12000302-12000302_12077672-12000302_47017182_58020322,12000302-12000302_12077672-12000302_12078912,ae1407415251e7ffe91bac779954cb50,2,3RD,ST,1,5,5,5F05,5F,7994067,0
12000302,3RD ST NE,1,54847b5c788e86676404830ff5a82cc7,IB,IB,,,IB,,,,,12000302-12000302_47024202-12000302_12084562,12000302-12000302_12078912-12000302_12084562,021c232adadb27b57dbf67bc78750fc8,2,3RD,ST,1,5,5,5F05,5F,7994069,0
12000302,3RD ST NE,1,2d6cbfec2b5150b2ce851564daba6ab3,IB,,,IB,IB,,,,,12000302-12000302_42090642-12000302_12059602,12000302-12000302_12019822-12000302_12059602,111748342d266e871ce0873de995ecdc,2,3RD,ST,1,4,6,6C02,6C,7994070,0
12000302,3RD ST NE,1,c61a0d6cad4283a40608f14f2af850cd,IB,IB,,,IB,,,,,12000302-12000302_12087232-12000302_12088462,12000302-12000302_12087232-12000302_12088462,c61a0d6cad4283a40608f14f2af850cd,2,3RD,ST,1,5,5,5F05,5F,7994074,0
12000302,3RD ST NE,1,70a608691c7fca01716d3374dfedf2d0,IB,IB,,,IB,,,,,12000302-12000302_12088462-12000302_47070402,12000302-12000302_12088462-12000302_12075462_12090152,c4ac42298f359fa5235f2ca1bdcb1142,2,3RD,ST,1,5,5,5F04,5F,7994077,0
12000302,3RD ST NE,1,105c21efafe31d256520dc5489a01872,IB,IB,,,IB,,,,,12000302-12000302_47070402-12000302_12075462_12090152,12000302-12000302_12088462-12000302_12075462_12090152,c4ac42298f359fa5235f2ca1bdcb1142,2,3RD,ST,1,5,5,5F04,5F,7994083,0
12000302,3RD ST NE,1,c2ff0ecb2faf2aaf7a927c97e105adfc,IB,IB,,,IB,,,,,12000302-12000302_12074622-12000302_47059442_58020342,12000302-12000302_12074622-12000302_12077672,69a1ff49c139d505e03421ad26f36dac,2,3RD,ST,1,5,5,5F06,5F,7994085,0
12000402,4TH ST NE,1,f4fcf5898798ca0cab1ef0a1471e0d25,,,,,,,IB,,,12000402-12000402_12057852-12000402_47012062,12000402-12000402_12057852-12000402_12036722,71a1956991361abfb8a9a6a41d26b2a3,2,4TH,ST,2,10,6,6C07,6C,7994093,0
12000402,4TH ST NE,1,a5855798c7618e03cf271f13fbb4fa6f,BD,BD,,,BD,,,,,12000402-12000402_47023872-12000402_12021972_58002332,12000402-12000402_12018722-12000402_12021972_58002332,ceb403f515adc2585cfbbd4dda89f636,2,4TH,ST,2,10,5,5F03,5F,7994094,0
12000402,4TH ST NE,1,e5528a588df53d49d6830bbad6e6df6c,IB,IB,,,IB,,,,,12000402-12000402_13000402_15031912-12000402_47079432,12000402-12000402_13000402_15031912-12000402_12008582,6fc464b3d359f70b5816dd4837e389d7,2,4TH,ST,1,5,6,6C02,6C,7994095,0
12000402,4TH ST NE,1,13a936d4db59d3d4bb7769c0d01913fe,,,,,,IB,,,,12000402-12000402_58025852-12000402_12018012A,12000402-12000402_12055642_47032122-12000402_12018012A,25ba817ebe3a624bb17e2fb302b229ae,2,4TH,ST,2,9,5,5F01,5F,7994097,0
12000402,4TH ST NE,1,5b0e5006188b69afd95215708191c798,IB,IB,,,IB,,,,,12000402-12000402_12038612-12000402_47016842,12000402-12000402_12038612-12000402_12042442,e5b66518f2c4c7119674c037669edfe6,2,4TH,ST,1,5,6,6C04,6C,7994127,0
12000402,4TH ST NE,1,3a11f229ce0a6d441456f8c135994354,IB,IB,,,IB,,,,,12000402-12000402_47000422-12000402_12050892,12000402-12000402_12047772-12000402_12050892,c817140c9f9b877ce102de35b0fd8bd2,2,4TH,ST,1,5,6,6C06,6C,7994128,0
12000402,4TH ST NE,1,9bca23f635512ac99d89c39334e13426,IB,IB,,,IB,,,,,12000402-12000402_12053492-12000402_12057852,12000402-12000402_12053492-12000402_12057852,9bca23f635512ac99d89c39334e13426,2,4TH,ST,1,5,6,6C07,6C,7994129,0
12000402,4TH ST NE,1,a839bb239c8024e304c9b9f4c251445f,IB,IB,,,IB,,,,,12000402-12000402_12084562-12000402_12086322,12000402-12000402_12084562-12000402_12086322,a839bb239c8024e304c9b9f4c251445f,2,4TH,ST,1,5,5,5F05,5F,7994130,0
12000402,4TH ST NE,1,ed914c4029eff63b35e47de7083a636a,IB,IB,,,IB,,,,,12000402-12000402_47026792_47044742-12000402_12042442,12000402-12000402_12038612-12000402_12042442,e5b66518f2c4c7119674c037669edfe6,2,4TH,ST,1,5,6,6C04,6C,7994132,0
12000402,4TH ST NE,1,d2fb6f157895606bb7c1b8603859433f,BD,BD,,,BD,,,,,12000402-12000402_47039742-12000402_58015092,12000402-12000402_12009032-12000402_12018722,1441cd0ffe3f7c960a2ccb3f5dcc93df,2,4TH,ST,2,10,5,5F03,5F,7994133,0
12000402,4TH ST NE,1,cbb1c3ed24d8c70b91100095922021e5,,IB,,,IB,,,,,12000402-12000402_12036722-12000402_47050572,12000402-12000402_12036722-12000402_12062202,8311fbd605e396ce64989fd3933d5c1c,2,4TH,ST,1,16,5,5D01,5D,7994134,0
12000402,4TH ST NE,1,81b006bfef57ff478a8b991b307dcf0d,IB,IB,,,IB,,,,,12000402-12000402_12026912-12000402_47044532,12000402-12000402_12026912-12000402_12031332,2ae6f85e7b327763bf2a6db423f5f748,2,4TH,ST,1,5,6,6C02,6C,7994135,0
12000402,4TH ST NE,1,e09e10913fe7fc3981bbee9b37729795,BD,BD,,,BD,,,,,12000402-12000402_47069932-12000402_12032302,12000402-12000402_12021972_58002332-12000402_12032302,92685299646046730a277d7c762c4d76,2,4TH,ST,2,10,5,5F03,5F,7994136,0
12000402,4TH ST NE,1,a5622c4ebe21b7808073793675133c00,BD,BD,,,BD,,,,,12000402-12000402_12038092-12000402_12055642_47032122,12000402-12000402_12038092-12000402_12055642_47032122,a5622c4ebe21b7808073793675133c00,2,4TH,ST,2,10,5,5F01,5F,7994137,0
12000402,4TH ST NE,1,0c22675ba3b330d762a0fabfd358eb89,,IB,,,IB,,,,,12000402-12000402_47050572-12000402_12062202,12000402-12000402_12036722-12000402_12062202,8311fbd605e396ce64989fd3933d5c1c,2,4TH,ST,1,16,5,5D01,5D,7994139,0
12000402,4TH ST NE,1,3fef97233ac6ee815141f5230fa765d5,IB,IB,,,IB,,,,,12000402-12000402_47080212-12000402_12034382,12000402-12000402_12031332-12000402_12034382,b8477c72e6862389ff3c83ecfaa13da3,2,4TH,ST,1,5,6,6C04,6C,7994140,0
12000402,4TH ST NE,1,8dd717853282dc8718c17c9c2a944fdc,BD,BD,,,BD,,,,,12000402-12000402_12075462-12000402_12009032,12000402-12000402_12075462-12000402_12009032,8dd717853282dc8718c17c9c2a944fdc,2,4TH,ST,2,10,5,5F03,5F,7994141,0
12000402,4TH ST NE,1,955331f06d89cbe51fcb9856c65862af,BD,BD,,,BD,,,,,12000402-12000402_58014862-12000402_47069932,12000402-12000402_12021972_58002332-12000402_12032302,92685299646046730a277d7c762c4d76,2,4TH,ST,2,10,5,5F03,5F,7994142,0
12000402,4TH ST NE,1,aff2578065f70d89e9a1a0d10a27e4fb,,,,,,,IB,,,12000402-12000402_47057222_47086042-12000402_12036722,12000402-12000402_12057852-12000402_12036722,71a1956991361abfb8a9a6a41d26b2a3,2,4TH,ST,2,10,6,6C07,6C,7994143,0
12000402,4TH ST NE,1,06a8fd303f097af9842484c57cc7351e,,,,,,IB,,,,12000402-12000402_58011662-12000402_58025852,12000402-12000402_12055642_47032122-12000402_12018012A,25ba817ebe3a624bb17e2fb302b229ae,2,4TH,ST,2,9,5,5F01,5F,7994144,0
12000402,4TH ST NE,1,69b3fa80c4d8a4e1e0cff6f4588edddd,IB,IB,,,IB,,,,,12000402-12000402_47003872-12000402_12053492,12000402-12000402_12050892-12000402_12053492,749e8b113aa92a6a9bb59d5470487ece,2,4TH,ST,1,5,6,6C01,6C,7994145,0
12000402,4TH ST NE,1,14383b262c463e7a9d9576ba60759487,IB,BD,,,BD,,,,,12000402-12000402_12090152-12000402_12075462,12000402-12000402_12090152-12000402_12075462,14383b262c463e7a9d9576ba60759487,2,4TH,ST,2,10,5,5F04,5F,7994146,0
12000402,4TH ST NE,1,9f7681bc5ef86684633297716c8a2e0e,BD,BD,,,BD,,,,,12000402-12000402_12032302-12000402_12030222,12000402-12000402_12032302-12000402_12030222,9f7681bc5ef86684633297716c8a2e0e,2,4TH,ST,2,10,5,5F03,5F,7994148,0
12000402,4TH ST NE,1,2fcad0f183068759cc04f4232e422b34,IB,IB,,,IB,,,,,12000402-12000402_12031332-12000402_42042252,12000402-12000402_12031332-12000402_12034382,b8477c72e6862389ff3c83ecfaa13da3,2,4TH,ST,1,5,6,6C04,6C,7994150,0
12000402,4TH ST NE,1,f77ca23c2fce41e6d0d3d28cba55b218,IB,IB,,,IB,,,,,12000402-12000402_12047772-12000402_47000422,12000402-12000402_12047772-12000402_12050892,c817140c9f9b877ce102de35b0fd8bd2,2,4TH,ST,1,5,6,6C06,6C,7994153,0
12000402,4TH ST NE,1,2355e15eacea2072a8032f1eb54c2df2,IB,IB,,,IB,,,,,12000402-12000402_47016842-12000402_47026792_47044742,12000402-12000402_12038612-12000402_12042442,e5b66518f2c4c7119674c037669edfe6,2,4TH,ST,1,5,6,6C04,6C,7994154,0
12000402,4TH ST NE,1,72c14d6cfafbe7ab670c7b483a60bd9c,,,,,,IB,,,,12000402-12000402_12055642_47032122-12000402_58011662,12000402-12000402_12055642_47032122-12000402_12018012A,25ba817ebe3a624bb17e2fb302b229ae,2,4TH,ST,2,9,5,5F01,5F,7994155,0
12000402,4TH ST NE,1,e5c17b90ab512f18f175fd7814384edc,,IB,,,IB,,,,,12000402-12000402_12019822-12000402_12019822_12059602,12000402-12000402_12019822-12000402_12019822_12059602,e5c17b90ab512f18f175fd7814384edc,2,4TH,ST,1,5,6,6C02,6C,7994156,0
12000402,4TH ST NE,1,de4a3b850bea8ba3eb976caeb1af362b,,IB,IB,,IB,,,,,12000402-12000402_12019822_12059472-12000402_12019822,12000402-12000402_12019822_12059472-12000402_12019822,de4a3b850bea8ba3eb976caeb1af362b,2,4TH,ST,1,5,6,6C02,6C,7994157,0
12000402,4TH ST NE,1,978362809d5615d7de10f214c41f98e4,IB,IB,,,IB,,,,,12000402-12000402_47054102_47070882-12000402_12047772,12000402-12000402_12042442-12000402_12047772,7249eb76037331fad02d37101f430c43,2,4TH,ST,1,5,6,6C06,6C,7994159,0
12000402,4TH ST NE,1,6630761bde15e44e27ca2a1447cb6def,BD,BD,,,BD,,,,,12000402-12000402_12086322-12000402_12087232,12000402-12000402_12086322-12000402_12087232,6630761bde15e44e27ca2a1447cb6def,2,4TH,ST,2,10,5,5F05,5F,7994161,0
12000402,4TH ST NE,1,5975059f775564cf67afb1afe9a9341a,BD,BD,,,BD,,,,,12000402-12000402_12087232-12000402_12088462,12000402-12000402_12087232-12000402_12088462,5975059f775564cf67afb1afe9a9341a,2,4TH,ST,2,10,5,5F05,5F,7994162,0
12000402,4TH ST NE,1,d6cd5ecc541b87ce2a610132fa514843,IB,IB,,,IB,,,,,12000402-12000402_12019822_12059602-12000402_12026912,12000402-12000402_12019822_12059602-12000402_12026912,d6cd5ecc541b87ce2a610132fa514843,2,4TH,ST,1,5,6,6C02,6C,7994163,0
12000402,4TH ST NE,1,20b27633378c72bb919e6207d7bce7db,IB,IB,,,IB,,,,,12000402-12000402_12025352-12000402_12019822_12059472,12000402-12000402_12025352-12000402_12019822_12059472,20b27633378c72bb919e6207d7bce7db,2,4TH,ST,1,5,6,6C02,6C,7994164,0
12000402,4TH ST NE,1,31a2126980534667fa12dd8836d01b41,,,,,,,IB,,,12000402-12000402_47012062-12000402_47057222_47086042,12000402-12000402_12057852-12000402_12036722,71a1956991361abfb8a9a6a41d26b2a3,2,4TH,ST,2,10,6,6C07,6C,7994165,0
12000402,4TH ST NE,1,370316423f9cbf0fe07d284c8b373c41,BD,BD,,,BD,,,,,12000402-12000402_12009032-12000402_47039742,12000402-12000402_12009032-12000402_12018722,1441cd0ffe3f7c960a2ccb3f5dcc93df,2,4TH,ST,2,10,5,5F03,5F,7994166,0
12000402,4TH ST NE,1,bb8f2c0a7e85a3ba29ee87b4eef5ba22,BD,BD,,,BD,,,,,12000402-12000402_47039612-12000402_12090152,12000402-12000402_12088462-12000402_12090152,4ddc3cdc240264fd06cfe6cf2490fc86,2,4TH,ST,2,10,5,5F04,5F,7994167,0
12000402,4TH ST NE,1,db1eec331dee02ee1494fefe88fcd978,,,,,,IB,,,,12000402-12000402_12018012A-12000402_58015212,12000402-12000402_12018012A-12000402_12043292_58011212,89fb06a37c9e51ddd2eb9e835de50a2d,2,4TH,ST,2,9,5,5F01,5F,7994168,0
12000402,4TH ST NE,1,aee2ee66037009d9a7aefa49098088b0,IB,IB,,,IB,,,,,12000402-12000402_47044532-12000402_12031332,12000402-12000402_12026912-12000402_12031332,2ae6f85e7b327763bf2a6db423f5f748,2,4TH,ST,1,5,6,6C02,6C,7994169,0
12000402,4TH ST NE,1,e01a81fd60bb403666de5902d0e69025,BD,BD,,,BD,,,,,12000402-12000402_12021972_58002332-12000402_58014862,12000402-12000402_12021972_58002332-12000402_12032302,92685299646046730a277d7c762c4d76,2,4TH,ST,2,10,5,5F03,5F,7994170,0
12000402,4TH ST NE,1,9656951d25bb420c7790b3a4f798f7bb,BD,BD,,,BD,,,,,12000402-12000402_12018722-12000402_47023872,12000402-12000402_12018722-12000402_12021972_58002332,ceb403f515adc2585cfbbd4dda89f636,2,4TH,ST,2,10,5,5F03,5F,7994171,0
12000402,4TH ST NE,1,6559668690f5cd9c4fa70ead6bc982c9,IB,IB,,,IB,,,,,12000402-12000402_12050892-12000402_47003872,12000402-12000402_12050892-12000402_12053492,749e8b113aa92a6a9bb59d5470487ece,2,4TH,ST,1,5,6,6C01,6C,7994172,0
12000402,4TH ST NE,1,1eeba4e6b9fb1643c7486fc33124ccce,IB,IB,,,IB,,,,,12000402-12000402_12042442-12000402_47054102_47070882,12000402-12000402_12042442-12000402_12047772,7249eb76037331fad02d37101f430c43,2,4TH,ST,1,5,6,6C06,6C,7994173,0
12000402,4TH ST NE,1,b7f6f0d4eacfc37233c4324b26da84ce,IB,IB,,,IB,,,,,12000402-12000402_12008582-12000402_12025352,12000402-12000402_12008582-12000402_12025352,b7f6f0d4eacfc37233c4324b26da84ce,2,4TH,ST,1,5,6,6C02,6C,7994174,0
12000402,4TH ST NE,1,7b42a616b4b3507df91c7de2d5e93fcb,IB,IB,,,IB,,,,,12000402-12000402_42042252-12000402_47080212,12000402-12000402_12031332-12000402_12034382,b8477c72e6862389ff3c83ecfaa13da3,2,4TH,ST,1,5,6,6C04,6C,7994175,0
12000402,4TH ST NE,1,91edde651789f059166f34a40226c741,BD,BD,,,BD,,,,,12000402-12000402_12033932-12000402_12038092,12000402-12000402_12033932-12000402_12038092,91edde651789f059166f34a40226c741,2,4TH,ST,2,10,5,5F01,5F,7994176,0
12000402,4TH ST NE,1,1e5b6bb172d8bc81a6723d81b6295050,IB,IB,,,IB,,,,,12000402-12000402_12034382-12000402_47048912,12000402-12000402_12034382-12000402_12038612,9fed5885978b99810869b840dd50644b,2,4TH,ST,1,5,6,6C04,6C,7994178,0
12000402,4TH ST NE,1,5ae77cfeb71c7bce26d3e17599fc8fee,BD,BD,,,BD,,,,,12000402-12000402_58015092-12000402_12018722,12000402-12000402_12009032-12000402_12018722,1441cd0ffe3f7c960a2ccb3f5dcc93df,2,4TH,ST,2,10,5,5F03,5F,7994179,0
12000402,4TH ST NE,1,9ae2c4d9eb75401555cefd187267e9d8,IB,IB,,,IB,,,,,12000402-12000402_47080202-12000402_12038612,12000402-12000402_12034382-12000402_12038612,9fed5885978b99810869b840dd50644b,2,4TH,ST,1,5,6,6C04,6C,7994180,0
12000402,4TH ST NE,1,3c2f0e348663281eb69a56a8c3edb7ad,BD,BD,,,BD,,,,,12000402-12000402_12030222-12000402_12033932,12000402-12000402_12030222-12000402_12033932,3c2f0e348663281eb69a56a8c3edb7ad,2,4TH,ST,2,10,5,5F01,5F,7994181,0
12000402,4TH ST NE,1,52e01e1896fc44d378f4816f7f3d2577,BD,BD,,,BD,,,,,12000402-12000402_12088462-12000402_47039612,12000402-12000402_12088462-12000402_12090152,4ddc3cdc240264fd06cfe6cf2490fc86,2,4TH,ST,2,10,5,5F04,5F,7994182,0
12000402,4TH ST NE,1,29686edd4d81dec1a88baacbf8f74108,IB,IB,,,IB,,,,,12000402-12000402_47079432-12000402_12008582,12000402-12000402_13000402_15031912-12000402_12008582,6fc464b3d359f70b5816dd4837e389d7,2,4TH,ST,1,5,6,6C02,6C,7994183,0
12000402,4TH ST NE,1,08930b31da2f0b98bee15aec4b0fcd04,,,,,,IB,,,,12000402-12000402_58015212-12000402_12043292_58011212,12000402-12000402_12018012A-12000402_12043292_58011212,89fb06a37c9e51ddd2eb9e835de50a2d,2,4TH,ST,2,9,5,5F01,5F,7994184,0
12000402,4TH ST NE,1,e4de1a507392a9df58b196c70012db53,IB,IB,,,IB,,,,,12000402-12000402_47048912-12000402_47080202,12000402-12000402_12034382-12000402_12038612,9fed5885978b99810869b840dd50644b,2,4TH,ST,1,5,6,6C04,6C,7994185,0
12000602,6TH ST NE,1,ba258a3cd0d92bf83b5dbb30f21c85b3,IB,IB,,,IB,,,,,12000602-12000602_47036482-12000602_47077702,12000602-12000602_12008842-12000602_12034382,df9dc09a276ab6120c4c92ddb59ea2f4,2,6TH,ST,1,5,6,6C05,6C,7994204,0
12000602,6TH ST NE,1,4712d02bf1d1c7524e484df55e7f4dc3,,,,,,,OB,,,12000602-12000602_12057852-12000602_47042932,12000602-12000602_12057852-12000602_12036722,fce578826534ea1fa6825868c731fa02,2,6TH,ST,2,8,6,6C01,6C,7994205,0
12000602,6TH ST NE,1,3ee40ec064dafb504332ed7066c8b371,IB,IB,,,IB,,,,,12000602-12000602_47026262-12000602_12042442,12000602-12000602_12038612-12000602_12042442,54c06fdc5a2c1db977ad1b5e47842b62,2,6TH,ST,1,5,6,6C05,6C,7994206,0
12000602,6TH ST NE,1,ebafe432540d6dab8f6650d6296cc376,IB,IB,,,IB,,,,,12000602-12000602_12019822_12059472-12000602_12026912,12000602-12000602_12019822_12059472-12000602_12026912,ebafe432540d6dab8f6650d6296cc376,2,6TH,ST,1,5,6,6C05,6C,7994208,0
12000602,6TH ST NE,1,8b48aad3b4d6f4f1dcdbaf566bd5daa2,IB,IB,,,IB,,,,,12000602-12000602_47016872-12000602_47016862,12000602-12000602_12034382-12000602_12062012,4d961e9853258de94a4e4481750af040,2,6TH,ST,1,5,6,6C05,6C,7994209,0
12000602,6TH ST NE,1,0ed680fd20a02417c7bd97e84d4c678e,IB,IB,,,IB,,,,,12000602-12000602_47050082_47080162-12000602_12050892,12000602-12000602_12047772-12000602_12050892,e0162aa74154be93980cde4c0305d4cf,2,6TH,ST,1,5,6,6C01,6C,7994210,0
12000602,6TH ST NE,1,f1c6dadc114f9b4a2c0b31df3f93c8b1,IB,IB,,,IB,,,,,12000602-12000602_12042442-12000602_47008802,12000602-12000602_12042442-12000602_12047772,1b74fb5b2292a20d4fee1e6a1712ab48,2,6TH,ST,1,5,6,6C01,6C,7994239,0
12000602,6TH ST NE,1,d8bc83ad7bdd00918bebd8fec740f55d,IB,IB,,,IB,,,,,12000602-12000602_47089762-12000602_47048672,12000602-12000602_12042442-12000602_12047772,1b74fb5b2292a20d4fee1e6a1712ab48,2,6TH,ST,1,5,6,6C01,6C,7994242,0
12000602,6TH ST NE,1,291ea41e374ef9b6e02363ddad6af97d,IB,IB,,,IB,,,,,12000602-12000602_47026132-12000602_47050082_47080162,12000602-12000602_12047772-12000602_12050892,e0162aa74154be93980cde4c0305d4cf,2,6TH,ST,1,5,6,6C01,6C,7994244,0
12000602,6TH ST NE,1,65645c3f70f23340ce6d6a7e362b9f99,,,,,,OB,,,,12000602-12000602_12084792-12000602_12017552_12069742,12000602-12000602_12084792-12000602_12017552_12069742,65645c3f70f23340ce6d6a7e362b9f99,2,6TH,ST,2,10,5,5D01,5D,7994245,0
12000602,6TH ST NE,1,08817abbe4a7b43447cc76f4fce1e69c,IB,IB,,,IB,,,,,12000602-12000602_47035852-12000602_12055312,12000602-12000602_12026912-12000602_12055312,804509b1fd2fd18fe32f29d517d0c67b,2,6TH,ST,1,5,6,6C05,6C,7994246,0
12000602,6TH ST NE,1,4c341941b63e34cafd0b00d958e59eb0,IB,IB,,,IB,,,,,12000602-12000602_47008802-12000602_47089762,12000602-12000602_12042442-12000602_12047772,1b74fb5b2292a20d4fee1e6a1712ab48,2,6TH,ST,1,5,6,6C01,6C,7994247,0
12000602,6TH ST NE,1,c42cbb5f1520c7bce9be6a539b79a978,IB,IB,,,IB,,,,,12000602-12000602_12031332-12000602_47004322,12000602-12000602_12031332-12000602_12008842,68740f1fce4d4c3db26df7d46fff836f,2,6TH,ST,1,5,6,6C05,6C,7994248,0
12000602,6TH ST NE,1,bcbae769feb73b63462d55e529001bbc,IB,IB,,,IB,,,,,12000602-12000602_47016862-12000602_12062012,12000602-12000602_12034382-12000602_12062012,4d961e9853258de94a4e4481750af040,2,6TH,ST,1,5,6,6C05,6C,7994250,0
12000602,6TH ST NE,1,6fc8fa20d580066cfd755127c650cc8d,,,,IB,,,,,BD,12000602-12000602_12067862-12000602_47061862_47061872,12000602-12000602_12067862-12000602_12057852,8c2aea7cc7fc51c7ac78acb18f467e5e,2,6TH,ST,2,10,6,6C01,6C,7994251,0
12000602,6TH ST NE,1,4dd5357337ba5c79496b189e9380ca45,,,,IB,,,,,BD,12000602-12000602_47012222-12000602_47012202,12000602-12000602_12050892-12000602_12053492,81cd6ccf0576e10dd625bfa8ecdc5dfc,2,6TH,ST,2,10,6,6C01,6C,7994252,0
12000602,6TH ST NE,1,ebc714e550b6c3e8523a86a1dda88482,IB,,,IB,IB,,,,OB,12000602-12000602_12050892-12000602_47012222,12000602-12000602_12050892-12000602_12053492,81cd6ccf0576e10dd625bfa8ecdc5dfc,2,6TH,ST,2,10,6,6C01,6C,7994254,0
12000602,6TH ST NE,1,6571eebefb2cbdd7136b4697876f2dd5,IB,IB,,,IB,,,,,12000602-12000602_47079412-12000602_12019822_12059602,12000602-12000602_12025352-12000602_12019822_12059602,321b01fad962fa85f40d831ffd045187,2,6TH,ST,1,5,6,6C03,6C,7994256,0
12000602,6TH ST NE,1,8bf37760f378a3fd984c2b01c4287e28,IB,IB,,,IB,,,,,12000602-12000602_12026912-12000602_47035852,12000602-12000602_12026912-12000602_12055312,804509b1fd2fd18fe32f29d517d0c67b,2,6TH,ST,1,5,6,6C05,6C,7994257,0
12000602,6TH ST NE,1,14255c701697c4048a3c261adf8682ed,IB,IB,,,IB,,,,,12000602-12000602_12062012-12000602_12038612,12000602-12000602_12062012-12000602_12038612,14255c701697c4048a3c261adf8682ed,2,6TH,ST,1,5,6,6C05,6C,7994258,0
12000602,6TH ST NE,1,7e72c1db64ca3c6c5ac95cd134b3352f,,,,IB,,,,,BD,12000602-12000602_12062332-12000602_12067862,12000602-12000602_12062332-12000602_12067862,7e72c1db64ca3c6c5ac95cd134b3352f,2,6TH,ST,2,10,6,6C01,6C,7994259,0
12000602,6TH ST NE,1,4841ac8e17f3bf2368cf0871ae9d58da,,,,,,OB,,,,12000602-12000602_12062202-12000602_12084792,12000602-12000602_12062202-12000602_12084792,4841ac8e17f3bf2368cf0871ae9d58da,2,6TH,ST,2,8,5,5D01,5D,7994260,0
12000602,6TH ST NE,1,a1515c372ffbbfba61a123f7243eb026,IB,IB,,,IB,,,,,12000602-12000602_47048892-12000602_47080182,12000602-12000602_12038612-12000602_12042442,54c06fdc5a2c1db977ad1b5e47842b62,2,6TH,ST,1,5,6,6C05,6C,7994261,0
12000602,6TH ST NE,1,076385450f05b196e109864c2d23b024,,,,IB,,,,,BD,12000602-12000602_47040802_47061842-12000602_12062332,12000602-12000602_12053492-12000602_12062332,8a7a155721e26cc33e2afe70b7b0aa06,2,6TH,ST,2,10,6,6C01,6C,7994262,0
12000602,6TH ST NE,1,f6cf41ce787aa68ee2082a4eeb94b724,IB,IB,,,IB,,,,,12000602-12000602_12025352-12000602_47046272,12000602-12000602_12025352-12000602_12019822_12059602,321b01fad962fa85f40d831ffd045187,2,6TH,ST,1,5,6,6C03,6C,7994264,0
12000602,6TH ST NE,1,1c1b1cc371455353806ca49eb6350851,IB,IB,,,IB,,OB,,,12000602-12000602_47044472-12000602_12062202,12000602-12000602_12036722-12000602_12062202,b40cf1d32b19f36ac02630afbbbbc49d,2,6TH,ST,3,15,5,5D01,5D,7994265,0
12000602,6TH ST NE,1,ad21bc4fb83a9c0cab0be78e49251346,IB,IB,,,IB,,,,,12000602-12000602_47046262-12000602_47079412,12000602-12000602_12025352-12000602_12019822_12059602,321b01fad962fa85f40d831ffd045187,2,6TH,ST,1,5,6,6C03,6C,7994266,0
12000602,6TH ST NE,1,74f92272ce5c5e1094451e36265ccc66,IB,IB,,,IB,,,,,12000602-12000602_12047772-12000602_47026132,12000602-12000602_12047772-12000602_12050892,e0162aa74154be93980cde4c0305d4cf,2,6TH,ST,1,5,6,6C01,6C,7994267,0
12000602,6TH ST NE,1,3e53ccb414e401866618286d46d91d97,OB,OB,,,OB,,,,,12000602-12000602_12019822_12059602-12000602_12019822,12000602-12000602_12019822_12059602-12000602_12019822,3e53ccb414e401866618286d46d91d97,2,6TH,ST,1,5,6,6C03,6C,7994268,0
